2025-07-08 17:38:25,682 - INFO - Starting Xbox 360 controller emulator
2025-07-08 17:38:25,691 - DEBUG - Process 19200 is being debugged
2025-07-08 17:38:25,691 - INFO - pymem initialized successfully
2025-07-08 17:38:25,692 - INFO - Game module accessed successfully
2025-07-08 17:38:25,693 - INFO - Socket bound to 0.0.0.0:65433 and listening
2025-07-08 17:38:28,743 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:28,844 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:28,896 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,048 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,097 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,144 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,191 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,238 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,356 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,404 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,454 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,559 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,607 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,656 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,768 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,825 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,872 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,920 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:29,967 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,014 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,063 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,176 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,279 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,379 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,435 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,484 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,584 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,640 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,792 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,841 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,886 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:30,933 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,097 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,152 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,302 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,360 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,506 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,557 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,714 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,812 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,867 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,914 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:31,962 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,121 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,223 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,277 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,427 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,480 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,638 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,739 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,788 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,941 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:32,990 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,041 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,146 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,192 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,241 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,286 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,335 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 0.0 - GetLastError: 998
2025-07-08 17:38:33,384 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,451 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,553 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,656 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,706 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,754 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,801 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,850 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:33,961 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,064 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,109 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,156 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,206 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,251 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,299 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,373 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,425 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,577 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,626 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,784 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,893 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,948 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:34,998 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,091 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,146 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,296 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,397 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,449 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,498 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,602 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,652 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,806 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:35,856 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,012 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,061 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,217 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,319 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,422 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,480 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,629 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,682 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,831 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:36,886 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,038 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,088 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,136 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,240 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,291 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,447 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,548 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,602 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,753 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,803 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:37,962 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,060 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,164 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,264 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,318 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,366 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,469 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,521 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,567 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,613 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,661 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,709 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,755 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,803 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,882 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:38,984 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,036 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,084 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,187 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,241 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,392 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,442 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,488 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,535 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,699 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,753 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,799 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,845 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:39,893 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,009 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,065 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,113 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,294 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,349 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,416 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,469 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,620 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,671 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,719 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,824 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:40,875 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:41,035 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:41,132 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:41,186 - ERROR - Error writing steering value: Could not write memory at: 140699825886856, length: 7.89211295107737e-41 - GetLastError: 998
2025-07-08 17:38:41,337 - ERROR - Socket error: [WinError 10054] An existing connection was forcibly closed by the remote host
2025-07-08 17:39:26,755 - INFO - Starting Xbox 360 controller emulator
2025-07-08 17:39:26,767 - DEBUG - Process 19200 is being debugged
2025-07-08 17:39:26,767 - INFO - pymem initialized successfully
2025-07-08 17:39:26,767 - INFO - Game module accessed successfully
2025-07-08 17:39:26,768 - INFO - Socket bound to 0.0.0.0:65433 and listening
2025-07-08 17:39:35,337 - INFO - Connected by ('192.168.1.56', 43208)
2025-07-08 17:39:35,337 - WARNING - Received incomplete steering data, length=1
2025-07-08 17:39:35,391 - INFO - Received NEUTRAL command
2025-07-08 17:39:35,437 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,484 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,530 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,577 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,623 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,668 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,715 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,765 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,812 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,915 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:35,962 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,009 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,056 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,228 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,325 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,429 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,532 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,585 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,634 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,738 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,791 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:36,951 - WARNING - Invalid memory address: 0x7FF73B245678
2025-07-08 17:39:37,043 - WARNING - Invalid memory address: 0x7FF73B245678
